date,title,ID
12/8/2016 10:45,Thainox completes skin-pass mill renovation ,17501
12/8/2016 10:37,ArcelorMittal sees improvement in US and European demand ,17502
12/8/2016 9:34,ArcelorMittal calls again for realistic ETS benchmark ,17503
12/8/2016 9:05,Hebei launches stricter heavy air pollution reaction plan ,17504
12/8/2016 8:38,Sichuan clears substandard/mislabelled steel from spot market ,17505
12/8/2016 6:19,China to double scrap usage rate over 2016-2020 ,17506
12/8/2016 5:17,Former Baosteel chairman becomes EIC deputy director ,17507
12/7/2016 21:25,US import applications for steel rise in November  ,17508
12/7/2016 20:44,Magnetation seeks approval for sale  ,17509
12/7/2016 20:18,Turkey's iron ore imports decline further in October ,17510
12/7/2016 20:11,"Strong futures, sentiment lift iron ore prices ",17511
12/7/2016 20:09,US sheet buyers growi skittish about demand  ,17512
12/7/2016 20:04,Tata and unions agree on 'sustainable' UK future ,17513
12/7/2016 20:03,Turkish steel exporters inaugurate steel R&D centre ,17514
12/7/2016 19:05,Line pipe prices climb in US in November  ,17515
12/7/2016 17:46,Turkish parliament ratifies deal on TurkStream gas pipeline ,17516
12/7/2016 17:31,EU service centres see October shipments fall on-year ,17517
12/7/2016 17:21,US mills raise stainless prices  ,17518
12/7/2016 17:04,Danieli upgrades Vallourec bloom caster at Saint-Saulve ,17519
12/7/2016 16:29,Global rig count continues upswing thanks to US/Canada ,17520
12/7/2016 16:23,Turkish mills conclude fresh UAE rebar deals ,17521
12/7/2016 15:55,"German sections distributor expands warehouse, adds services ",17522
12/7/2016 15:46,JSW Steel flats production surges in November ,17523
12/7/2016 15:06,Russian stainless steel imports surge on-year to end-September ,17524
12/7/2016 15:05,Chinese steel surges as supply restrictions boost confidence ,17525
12/7/2016 14:57,Fitch assigns ChelPipe's IDR at 'BB-'; Outlook Stable ,17526
12/7/2016 14:07,German tinplate packaging use increases as recycling slips ,17527
12/7/2016 14:06,"UAE's Lamprell to use 50,000t in UK project ",17528
12/7/2016 13:53,Chinese steel exports to LatAm continue to drop ,17529
12/7/2016 13:50,"Vedanta restarts Bicholim, foresees Karnataka e-auction shipments rise ",17530
12/7/2016 11:41,India postpones stainless quality control order implementation ,17531
12/7/2016 9:14,Chinese newly-signed commercial housing contracts slump ,17532
12/7/2016 8:36,Sinosteel sells ferro-alloys subsidiaries for 1 yuan each ,17533
12/7/2016 6:37,Hebei announces heavy induction furnace cuts ,17534
12/7/2016 5:20,China updates coal mining safety regulations ,17535
12/7/2016 4:24,Offshore wind power investment supports Chinese steel demand ,17536
12/6/2016 21:24,NMDC iron ore output/sales continue to surge ,17537
12/6/2016 20:44,US sheet spread unlikely to close soon  ,17538
12/6/2016 18:57,Zekelman to buy Western Tube ,17539
12/6/2016 18:32,Tenaris opens new Texas service centre  ,17540
12/6/2016 18:25,Nucor buys Southland Tube for $130m ,17541
12/6/2016 17:19,"Turkish CRC prices firm, buyers opt to wait ",17542
12/6/2016 17:16,Turkish mills raise domestic HRC prices ,17543
12/6/2016 17:11,Polish car production growth reverses in October ,17544
12/6/2016 16:44,"GPH Ispat secures new mini-mill, commissioning in 2018 ",17545
12/6/2016 15:31,Salzgitter values independence above consolidation ,17546
12/6/2016 15:30,Iron ore inches upwards ,17547
12/6/2016 15:29,BÃ¶hler develops forge in advance of projected steelworks  ,17548
12/6/2016 14:52,Yamamah Steel bags $18m lattice tower supply contract ,17549
12/6/2016 13:57,Gerdau trials new EAF in Argentina ,17550
12/6/2016 13:51,Brasmetal upgrades heat treatment with new furnaces ,17551
12/6/2016 12:52,Vale sells capesize vessels to Polaris ,17552
12/6/2016 12:23,Indian steel profitability seen outperforming Asian peers ,17553
12/6/2016 12:07,Philippine steel firms invest $1 billion ,17554
12/6/2016 12:04,Krakatau could increase Posco JV stake ,17555
12/6/2016 11:59,Politics hampers Chinese coal imports ,17556
12/6/2016 11:49,Marcegaglia launches 2017 price list ,17557
12/6/2016 10:49,Longs markets face 'satisfactory' Q1 as margins improve ,17558
12/6/2016 10:16,PSA boosts vehicle output in France ,17559
12/6/2016 10:01,CSN concludes sale of packaging unit  ,17560
12/6/2016 9:47,UAE's Masoka Steel to commission galv plant ,17561
12/6/2016 8:55,Chinese steel strong as production restrictions tighten ,17562
12/6/2016 8:20,Angang develops tailings processing technology ,17563
12/6/2016 3:59,Shanxi Jianlong restarts more production capacity ,17564
12/5/2016 23:40,Iron ore jumps as shares get connected ,17565
12/5/2016 21:21,US raw steel production rises  ,17566
12/5/2016 19:43,Plate prices struggle to break holding pattern  ,17567
12/5/2016 19:38,US sheet prices continue to rise  ,17568
12/5/2016 19:29,"Russel to sell 60 acres, facilities to Nucor  ",17569
12/5/2016 18:53,Indian automotive production rises 10.5% in Jan-Oct ,17570
12/5/2016 15:37,Saudi raw materials imports slump in September ,17571
12/5/2016 14:08,Hungary's Ã“zdi to increase wire rod capacity ,17572
12/5/2016 14:08,Stainless steel production in Russia continues to grow ,17573
12/5/2016 14:02,EU car sales growth seen slowing in 2017 ,17574
12/5/2016 13:51,Turkish coil import prices from CIS keep rising ,17575
12/5/2016 12:24,Philippine nickel ore output falls again ,17576
12/5/2016 12:19,Hanggang eyes Cambodian steelworks ,17577
12/5/2016 12:16,India extends MIP on 19 products till February ,17578
12/5/2016 12:05,Italian mills' plate quotes surge ,17579
12/5/2016 11:04,French car output increases in November ,17580
12/5/2016 10:55,Steel surges while restrictions hamper output ,17581
12/5/2016 10:43,New Hebei environmental law could limit steel production ,17582
12/5/2016 10:28,Turkish steel consumption growth slows in October ,17583
12/5/2016 10:23,Turkey's steel imports from China plummet in October ,17584
12/5/2016 10:23,State enterprise could assume Dongbei Special Steel debt ,17585
12/5/2016 9:26,"Shangang Rizhao starts 4,300mm plate mill construction ",17586
12/5/2016 8:23,Angang to issue CNY 5 billion bonds ,17587
12/5/2016 7:37,Anhui finds 4-billion-cubic-metre shale gas deposit ,17588
12/5/2016 2:58,CNPC to spin off pipeline division ,17589
12/4/2016 12:23,UK construction sector continues upward rebound ,17590
12/4/2016 11:47,Iron ore slides on strong supply ,17591
12/4/2016 11:45,Chinese HRC export offers increase despite competition ,17592
12/4/2016 11:22,India's Ministry of Steel considers NMDC Nagarnar offload ,17593
12/4/2016 10:51,AEMZ confirms acceptance of new Danieli rod mill ,17594
12/2/2016 22:14,OCTG prices show small signs of improvement  ,17595
12/2/2016 19:42,"US, Canadian rig counts post increases  ",17596
12/2/2016 18:47,Poland's JSW approves loss-making mine divestment ,17597
12/2/2016 18:47,US construction employment reaches 8-year high  ,17598
12/2/2016 18:15,"Polish, Czech, Slovak steelmakers seek trade defence reform ",17599
12/2/2016 18:11,US sheet mills shoot for $600/st HRC  ,17600
12/2/2016 16:56,"NMDC raises December fines' price, leaves lumps flat ",17601
12/2/2016 16:52,"NW Europe plate prices rise, demand remains slow ",17602
12/2/2016 15:51,"Ontario steelworks resurrect Stelco name, brand ",17603
12/2/2016 15:41,NW Europe CRC/HDG lead times extend into Q2 ,17604
12/2/2016 15:39,NW European HRC price continues week-on-week rise ,17605
12/2/2016 15:05,"Costly coking coal, demonetisation seen pressuring Indian steelmakers ",17606
12/2/2016 14:41,Kumba flags up earnings increase for 2016 ,17607
12/2/2016 12:31,Interpipe supplies railway wheels to Bulgarian Railways ,17608
12/2/2016 12:24,Zaporizhstal steel output rises in November ,17609
12/2/2016 12:05,European welded tube discounts fall on higher HRC ,17610
12/2/2016 11:36,Chinese steel prices end chaotic week firmly ,17611
12/2/2016 11:33,Turkey's October steel imports drop on-year ,17612
12/2/2016 11:20,Ukraine slump reduces Saudi semis imports in September ,17613
12/2/2016 10:49,Southern European HRC prices approach â‚¬600/t ,17614
12/2/2016 9:46,Linfen coking restrictions significantly lower daily output ,17615
12/2/2016 8:39,Chinese steelmakers boost ex-works prices ,17616
12/2/2016 4:09,Ten cities in Hebei restrict steel production ,17617
12/2/2016 4:09,Shandong and Sichuan restrict induction furnace use  ,17618
12/2/2016 3:27,Zhejiang completes 5-year steel capacity elimination goals early ,17619
12/1/2016 21:10,UK steel prices to rise in 2017: NASS ,17620
12/1/2016 20:46,Tool steel users plead for distinct trade classification  ,17621
12/1/2016 20:13,"British Steel welcomes new minister, new product, new starters ",17622
12/1/2016 19:41,Manufacturing activity trends up in US in November  ,17623
12/1/2016 19:34,US construction spending rises in October  ,17624
12/1/2016 18:21,US tube company Zekelman enters modular construction business  ,17625
12/1/2016 18:13,Corsa Coal sees metallurgical prices rising through Q1 ,17626
12/1/2016 17:04,"Turkish scrap, rebar deals grind to a halt ",17627
12/1/2016 16:49,Turkey's October billet imports decline on China drop ,17628
12/1/2016 16:45,"Europe, Canada drive Turkey's October scrap imports rise ",17629
12/1/2016 16:32,Lifted sanctions create Iran steel export threat ,17630
12/1/2016 15:59,"Marabky Steel to double rebar capacity, exports billet ",17631
12/1/2016 15:41,Swiss Steel modernises coil handling  ,17632
12/1/2016 15:15,Iron ore leaps higher as hot money returns ,17633
12/1/2016 15:06,Aceros Arequipa to close rolling mill ,17634
12/1/2016 14:49,Kryvyi Rih supplies rebar for Chernobyl shelter ,17635
12/1/2016 14:44,Pakistan China-origin bar probe encompasses wide product range ,17636
12/1/2016 14:12,Higher plate prices catch on in NW Europe  ,17637
12/1/2016 14:05,Chinese steel futures rebound while Baowu meets ,17638
12/1/2016 14:00,Polish steelmakers seek probe into plate imports ,17639
12/1/2016 13:58,OMK attributes US plant sale to lower demand ,17640
12/1/2016 13:54,"Severstal to supply 110,000t of pipe to Rosneft ",17641
12/1/2016 12:43,Philippine sand miner proposes steelworks project ,17642
12/1/2016 11:57,Brexit effects continue to influence UK manufacturing ,17643
12/1/2016 11:45,Italian rebar prices uptick ,17644
12/1/2016 11:44,Brazilian steel sector foresees mild recovery in 2017 ,17645
12/1/2016 11:31,European alloy surcharges increase for December ,17646
12/1/2016 11:27,Al Ittefaq Steel seeks second debt restructuring ,17647
12/1/2016 10:43,Chinese manufacturing strengthens in November ,17648
12/1/2016 10:07,Sidor continues production relaunch with pickling line resumption ,17649
12/1/2016 10:02,Peugeot boosts production in Tunisia ,17650
12/1/2016 9:59,European cold strip association names new president ,17651
12/1/2016 5:34,China encourages development of scrap enterprises ,17652
12/1/2016 3:57,Baotou commissions new HDG production line ,17653
12/1/2016 3:06,"Jiangxi, Henan complete 2016 steel capacity elimination goals ",17654
11/30/2016 21:27,US DOC releases final plate dumping margins  ,17655
11/30/2016 21:16,Evraz celebrates Canadian pipeline approvals  ,17656
11/30/2016 19:01,ArcelorMittal redeems interest in Brazilian cokeworks  ,17657
11/30/2016 18:46,Korean company buys Texas tube mills for $100m  ,17658
11/30/2016 18:02,Sheffield Forgemasters appoints four new board members ,17659
11/30/2016 17:40,Carrier decides against production shift to Mexico  ,17660
11/30/2016 16:44,Sabic raises rebar price after shifting stock ,17661
11/30/2016 16:23,India's Sarda resumes iron ore output ,17662
11/30/2016 16:18,Turkish rebar imports resume on-year growth in October ,17663
11/30/2016 16:13,Turkish output seen below previous levels despite recovery ,17664
11/30/2016 16:01,Samarco foresees restart in mid-2017 ,17665
11/30/2016 15:10,India approves divestment in 3 Sail plants ,17666
11/30/2016 14:59,EU investigation on Chinese HDG imminent sources say ,17667
11/30/2016 14:51,Iron ore follows futures downwards ,17668
11/30/2016 14:49,Saudi longs imports slump in September ,17669
11/30/2016 13:43,Chinese steel futures crash for second day ,17670
11/30/2016 13:26,Kolmar to increase coal production 57% in 2017 ,17671
11/30/2016 13:13,Mechelâ€™s BMP starts stainless wire production ,17672
11/30/2016 13:11,EU coil importers views vary on upward market ,17673
11/30/2016 13:05,NLMK launches new pelletising plant at Stoilensky ,17674
11/30/2016 12:00,European scrap prices forecast to stabilise in December ,17675
11/30/2016 11:00,Italian wire rod prices see end-November uptick ,17676
11/30/2016 10:13,Taiwan sets HDG and carbon plate dumping duties ,17677
11/30/2016 10:04,Ilva to get â‚¬1.3 billion from Riva family ,17678
11/30/2016 9:55,Chonggang hit by multi-million dollar lawsuit during restructuring ,17679
11/30/2016 9:31,Antam needs to export to fund smelter project ,17680
11/30/2016 9:28,Arrium looks to begin processing iron ore waste ,17681
11/30/2016 9:13,CISA publishes members' crude steel production rankings ,17682
11/30/2016 6:25,Jinte deal lowers Xinjiang pipemaker's costs ,17683
11/30/2016 5:18,China foresees iron ore consumption plunging by 2020 ,17684
11/30/2016 4:10,Chinese electricity companies chase price increase ,17685
11/29/2016 19:20,US construction spending dips in October  ,17686
11/29/2016 18:29,Harsco expands agreement with Evraz Pueblo  ,17687
11/29/2016 18:18,Kinnock hits out at silence over Port Talbot ,17688
11/29/2016 17:51,Vale remains upbeat at New York investor meet ,17689
11/29/2016 17:48,Nucor plans automation upgrades at Cofield plate mill  ,17690
11/29/2016 17:24,CSC raises prices for first quarter 2017 shipments ,17691
11/29/2016 17:13,CMC promotes Smith to president  ,17692
11/29/2016 16:24,Currency volatility increases Egyptian rebar prices once more ,17693
11/29/2016 16:23,Tata updates briefly on UK flats business progress ,17694
11/29/2016 15:53,Turkish ship scrap prices decline again ,17695
11/29/2016 15:47,VDM Metals opens service centre in Korea ,17696
11/29/2016 15:18,Freight recovery casts doubt on capesize shipbreaking record ,17697
11/29/2016 14:28,Pakistan's Amreli Steels seeks China-origin rebar AD probe ,17698
11/29/2016 14:24,Iron ore slumps as Rio ups the ante ,17699
11/29/2016 13:56,ArcelorMittal announces fresh price increase for EU longs ,17700
11/29/2016 13:47,Egypt rebar sales surge again in August ,17701
11/29/2016 13:40,"Chinese steel plunges on real estate, output ",17702
